text,chunk_type,database_id,polymer_name,force_field,property,value,extra_info,doi,paper_title,chunk_id
"Polymer: Polyimide from PMDA and ODA
Property: radius_gyration = 2.87
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1209,Polyimide from PMDA and ODA,COMPASS,radius_gyration,2.87,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,ae80051091fb
"Polymer: Polyimide from PMDA and ODA
Property: youngs_modulus = 2.87
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1210,Polyimide from PMDA and ODA,COMPASS,youngs_modulus,2.87,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,705996d01a3e
"Polymer: Polyimide from BPDA and BIA
Property: density = 1.26
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1211,Polyimide from BPDA and BIA,COMPASS,density,1.26,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,89c279e3cf01
"Polymer: Polyimide from BPDA and BIA
Property: glass_transition_temp = 643
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1212,Polyimide from BPDA and BIA,COMPASS,glass_transition_temp,643,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,9856ed21d88c
"Polymer: Polyimide from BPDA and BIA
Property: radius_gyration = 2.49
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1213,Polyimide from BPDA and BIA,COMPASS,radius_gyration,2.49,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,625bc933bf47
"Polymer: Polyimide from BPDA and BIA
Property: youngs_modulus = 4.53
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1214,Polyimide from BPDA and BIA,COMPASS,youngs_modulus,4.53,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,89a473ebc945
"Polymer: Polyimide from BPDA and PDA
Property: density = 1.31
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1215,Polyimide from BPDA and PDA,COMPASS,density,1.31,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,49272b895364
"Polymer: Polyimide from BPDA and PDA
Property: glass_transition_temp = 634
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1216,Polyimide from BPDA and PDA,COMPASS,glass_transition_temp,634,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,ff7a8168254d
"Polymer: Polyimide from BPDA and PDA
Property: youngs_modulus = 4.22
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1218,Polyimide from BPDA and PDA,COMPASS,youngs_modulus,4.22,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,af110ee22c76
"Polymer: Polyimide from BPDA and ODA
Property: density = 1.28
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1219,Polyimide from BPDA and ODA,COMPASS,density,1.28,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,7d36796f4bb5
"Polymer: Polyimide from BPDA and ODA
Property: glass_transition_temp = 556
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1220,Polyimide from BPDA and ODA,COMPASS,glass_transition_temp,556,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,cb7be84b88b0
"Polymer: Polyimide from BPDA and ODA
Property: radius_gyration = 2.57
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1221,Polyimide from BPDA and ODA,COMPASS,radius_gyration,2.57,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,1c4d7ca6b944
"Polymer: Polyimide from BPDA and ODA
Property: youngs_modulus = 2.54
Additional Info: {""condition"": ""Membrane (simulation model)""}
Force Field: COMPASS
Source: Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties
DOI: https://doi.org/10.1016/j.polymer.2019.121645",property,1222,Polyimide from BPDA and ODA,COMPASS,youngs_modulus,2.54,"{""condition"": ""Membrane (simulation model)""}",https://doi.org/10.1016/j.polymer.2019.121645,Hierarchical multiscale analysis of polyimide films by molecular dynamics simulation: Investigation of thermo-mechanical properties,04eae5317d0b
"Polymer: Polyoxyoctamethylene
Property: glass_transition_temp = 238
Additional Info: {}
Force Field: OPLS3e
Source: High-Throughput Molecular Dynamics Simulations and Validation of Thermophysical Properties of Polymers for Various Applications
DOI: https://doi.org/10.1021/acsapm.0c00524",property,1223,Polyoxyoctamethylene,OPLS3e,glass_transition_temp,238,{},https://doi.org/10.1021/acsapm.0c00524,High-Throughput Molecular Dynamics Simulations and Validation of Thermophysical Properties of Polymers for Various Applications,72acf9c644b5
"Polymer: Poly(methyl methacrylate)
Property: glass_transition_temp = 389
Additional Info: {}
Force Field: coarse-grained model
Source: How Does Monomer Structure Affect the Interfacial Dynamics of Supported Ultrathin Polymer Films?
DOI: https://doi.org/10.1021/acs.macromol.0c01413",property,1224,Poly(methyl methacrylate),coarse-grained model,glass_transition_temp,389,{},https://doi.org/10.1021/acs.macromol.0c01413,How Does Monomer Structure Affect the Interfacial Dynamics of Supported Ultrathin Polymer Films?,251e1740de93
"Polymer: Poly(ethylene oxide)
Property: glass_transition_temp = 270
Additional Info: {}
Force Field: coarse-grained model
Source: How Does Monomer Structure Affect the Interfacial Dynamics of Supported Ultrathin Polymer Films?
DOI: https://doi.org/10.1021/acs.macromol.0c01413",property,1225,Poly(ethylene oxide),coarse-grained model,glass_transition_temp,270,{},https://doi.org/10.1021/acs.macromol.0c01413,How Does Monomer Structure Affect the Interfacial Dynamics of Supported Ultrathin Polymer Films?,1711d60ab0e5
"Polymer: Polyamide-6,6
Property: density = 0.99
Additional Info: {""condition"": ""100-mer chains, CG simulation at 400 K, graphene surface + vacuum""}
Force Field: Coarse-grained (CG) model with potentials from iterative Boltzmann inversion
Source: How Thick is the Interphase in an Ultrathin Polymer Film? Coarse-Grained Molecular Dynamics Simulations of Polyamide-6,6 on Graphene
DOI: https://doi.org/10.1021/jp400142h",property,1226,"Polyamide-6,6",Coarse-grained (CG) model with potentials from iterative Boltzmann inversion,density,0.99,"{""condition"": ""100-mer chains, CG simulation at 400 K, graphene surface + vacuum""}",https://doi.org/10.1021/jp400142h,"How Thick is the Interphase in an Ultrathin Polymer Film? Coarse-Grained Molecular Dynamics Simulations of Polyamide-6,6 on Graphene",2ef63825272e
"Polymer: Polyamide-6,6
Property: radius_gyration = 6.1
Additional Info: {""condition"": ""100-mer chains, CG simulation at 400 K, graphene surface + vacuum""}
Force Field: Coarse-grained (CG) model with potentials from iterative Boltzmann inversion
Source: How Thick is the Interphase in an Ultrathin Polymer Film? Coarse-Grained Molecular Dynamics Simulations of Polyamide-6,6 on Graphene
DOI: https://doi.org/10.1021/jp400142h",property,1227,"Polyamide-6,6",Coarse-grained (CG) model with potentials from iterative Boltzmann inversion,radius_gyration,6.1,"{""condition"": ""100-mer chains, CG simulation at 400 K, graphene surface + vacuum""}",https://doi.org/10.1021/jp400142h,"How Thick is the Interphase in an Ultrathin Polymer Film? Coarse-Grained Molecular Dynamics Simulations of Polyamide-6,6 on Graphene",7c2fd714f779
"Polymer: Polyvinyl Alcohol
Property: density = 1.305
Additional Info: {}
Force Field: MARTINI
Source: How to predict diffusion of medium-sized molecules in polymer matrices. From atomistic to coarse grain simulations
DOI: https://doi.org/10.1007/s00894-010-0687-7",property,1228,Polyvinyl Alcohol,MARTINI,density,1.305,{},https://doi.org/10.1007/s00894-010-0687-7,How to predict diffusion of medium-sized molecules in polymer matrices. From atomistic to coarse grain simulations,8b052f8ea6e3
"Polymer: Polyvinyl Alcohol with Benzene
Property: diffusion_coefficient = 0.043*
Additional Info: {""condition"": ""Mixture with Benzene""}
Force Field: Hybrid molecular dynamics / multi-particle collision dynamics (MD/MPCD)
Source: Hybrid molecular dynamics simulations of living filaments
DOI: https://doi.org/10.1063/1.3694672",property,1229,Polyvinyl Alcohol with Benzene,Hybrid molecular dynamics / multi-particle collision dynamics (MD/MPCD),diffusion_coefficient,0.043*,"{""condition"": ""Mixture with Benzene""}",https://doi.org/10.1063/1.3694672,Hybrid molecular dynamics simulations of living filaments,5412686eb24a
"Polymer: Polystyrene (PS)
Property: diffusion_coefficient = 2.44e-12
Additional Info: {""condition"":""PS near/with silica nanoparticles""}
Force Field: Coarse-grained MD (IBI potentials)
Source: Influence of Surface Grafted Polymers on the Polymer Dynamics in a Silica_Polystyrene Nanocomposite_ A Coarse-Grained Molecular Dynamics Investigation
DOI: https://doi.org/10.1021/jp407109r",property,323,Polystyrene (PS),Coarse-grained MD (IBI potentials),diffusion_coefficient,2.44e-12,"{""condition"":""PS near/with silica nanoparticles""}",https://doi.org/10.1021/jp407109r,Influence of Surface Grafted Polymers on the Polymer Dynamics in a Silica_Polystyrene Nanocomposite_ A Coarse-Grained Molecular Dynamics Investigation,059f327f166d
"Polymer: Polystyrene (PS)
Property: diffusion_coefficient = 2.25e-12
Additional Info: {""condition"":""silica–PS nanocomposite""}
Force Field: Coarse-grained MD (IBI potentials)
Source: Influence of Surface Grafted Polymers on the Polymer Dynamics in a Silica_Polystyrene Nanocomposite_ A Coarse-Grained Molecular Dynamics Investigation
DOI: https://doi.org/10.1021/jp407109r",property,326,Polystyrene (PS),Coarse-grained MD (IBI potentials),diffusion_coefficient,2.25e-12,"{""condition"":""silica–PS nanocomposite""}",https://doi.org/10.1021/jp407109r,Influence of Surface Grafted Polymers on the Polymer Dynamics in a Silica_Polystyrene Nanocomposite_ A Coarse-Grained Molecular Dynamics Investigation,0b2ae08f0e0d
"Polymer: Polystyrene (PS)
Property: radius_gyration = 2.38
Additional Info: {""condition"":""low grafting density""}
Force Field: Coarse-grained MD (IBI potentials)
Source: Influence of Surface Grafted Polymers on the Polymer Dynamics in a Silica_Polystyrene Nanocomposite_ A Coarse-Grained Molecular Dynamics Investigation
DOI: https://doi.org/10.1021/jp407109r",property,327,Polystyrene (PS),Coarse-grained MD (IBI potentials),radius_gyration,2.38,"{""condition"":""low grafting density""}",https://doi.org/10.1021/jp407109r,Influence of Surface Grafted Polymers on the Polymer Dynamics in a Silica_Polystyrene Nanocomposite_ A Coarse-Grained Molecular Dynamics Investigation,26088b66486e
"Polymer: Polystyrene (PS)
Property: diffusion_coefficient = 1.03e-12
Additional Info: {""condition"":""40-mer free chains + bare NP""}
Force Field: Coarse-grained MD (IBI potentials)
Source: Influence of Surface Grafted Polymers on the Polymer Dynamics in a Silica_Polystyrene Nanocomposite_ A Coarse-Grained Molecular Dynamics Investigation
DOI: https://doi.org/10.1021/jp407109r",property,329,Polystyrene (PS),Coarse-grained MD (IBI potentials),diffusion_coefficient,1.03e-12,"{""condition"":""40-mer free chains + bare NP""}",https://doi.org/10.1021/jp407109r,Influence of Surface Grafted Polymers on the Polymer Dynamics in a Silica_Polystyrene Nanocomposite_ A Coarse-Grained Molecular Dynamics Investigation,d75c45f43b00
